,bbox_list
0348eeaea.jpg,"[(682, 86, 765, 141), (344, 167, 435, 210), (107, 174, 162, 249), (527, 316, 623, 342), (96, 386, 213, 461), (555, 599, 657, 638), (203, 650, 283, 730)]"
034ef231b.jpg,"[(243, 147, 253, 177)]"
03514496e.jpg,"[(337, 382, 346, 392), (131, 504, 139, 512), (87, 586, 95, 594), (70, 654, 78, 661), (576, 673, 582, 678)]"
035208d27.jpg,"[(269, 386, 273, 397)]"
0354f47d7.jpg,"[(411, 392, 424, 409), (22, 456, 34, 469)]"
035613a0a.jpg,"[(494, 749, 501, 758)]"
0357dadf4.jpg,"[(347, 676, 545, 768)]"
035ca3e0e.jpg,"[(472, 680, 532, 742)]"
035e3ffa8.jpg,"[(596, 56, 677, 124)]"
035e74468.jpg,"[(273, 461, 287, 476)]"
0360b2e7f.jpg,"[(199, 438, 340, 633)]"
03612fafe.jpg,"[(147, 142, 272, 331)]"
03613d18f.jpg,"[(447, 152, 458, 164)]"
0364a0c28.jpg,"[(756, 186, 766, 200), (289, 256, 303, 265), (692, 287, 737, 363)]"
0368beab8.jpg,"[(490, 35, 505, 52), (471, 74, 482, 91), (446, 125, 461, 143), (292, 295, 303, 309), (274, 306, 294, 332), (254, 361, 264, 370), (213, 455, 225, 467), (111, 600, 120, 614), (89, 654, 100, 663), (93, 667, 105, 677), (89, 679, 103, 697), (76, 713, 86, 728), (79, 731, 92, 742)]"
036a9b463.jpg,"[(677, 495, 713, 540)]"
036b857ef.jpg,"[(174, 341, 297, 421)]"
036d3ecb1.jpg,"[(60, 592, 91, 652)]"
036d42b8c.jpg,"[(5, 541, 9, 547)]"
036fc1805.jpg,"[(716, 198, 743, 215), (135, 283, 167, 299)]"
03711997e.jpg,"[(93, 81, 276, 352)]"
03733211f.jpg,"[(535, 63, 553, 83)]"
0373a195c.jpg,"[(217, 668, 233, 690), (450, 746, 462, 759)]"
037479eb3.jpg,"[(15, 486, 31, 507)]"
0375e3d82.jpg,"[(270, 0, 359, 48), (548, 276, 557, 290)]"
03766fdb1.jpg,"[(719, 526, 768, 561)]"
037727c67.jpg,"[(369, 42, 378, 57), (759, 156, 768, 174)]"
037837ec4.jpg,"[(359, 158, 385, 168)]"
037d402cc.jpg,"[(554, 155, 609, 257), (511, 428, 604, 446)]"
037f8a3f4.jpg,"[(286, 45, 454, 138)]"
03820fc73.jpg,"[(461, 644, 471, 652)]"
03823c0e1.jpg,"[(633, 17, 768, 296), (8, 486, 76, 677)]"
03828bca6.jpg,"[(670, 193, 681, 204), (742, 290, 753, 301)]"
0385b9678.jpg,"[(338, 0, 384, 157)]"
0390a1104.jpg,"[(150, 638, 189, 718)]"
03921a65d.jpg,"[(154, 158, 220, 211), (371, 265, 386, 293), (162, 680, 199, 740)]"
0393722ec.jpg,"[(497, 321, 517, 335)]"
03949fbbd.jpg,"[(68, 409, 78, 414)]"
0395e30d5.jpg,"[(251, 506, 301, 586)]"
0398efee0.jpg,"[(429, 1, 513, 65), (274, 174, 310, 242), (435, 394, 555, 458), (482, 702, 534, 740)]"
03a0c76f2.jpg,"[(704, 334, 735, 367)]"
03a43f0e4.jpg,"[(162, 307, 178, 324)]"
03a6a8a28.jpg,"[(217, 307, 263, 346)]"
03a9ae4df.jpg,"[(215, 614, 257, 693)]"
03aba0a7c.jpg,"[(161, 113, 231, 323), (130, 471, 182, 634), (378, 581, 417, 662)]"
03affef39.jpg,"[(51, 300, 151, 429)]"
03b1bb0da.jpg,"[(574, 749, 586, 768)]"
03b1ddf8a.jpg,"[(276, 114, 288, 124), (311, 125, 321, 134), (418, 233, 436, 247), (191, 376, 199, 390)]"
03b25afe0.jpg,"[(548, 580, 579, 607)]"
03b25bda9.jpg,"[(372, 320, 379, 331)]"
03b47597c.jpg,"[(14, 0, 28, 13), (33, 15, 46, 27), (5, 118, 12, 127), (59, 162, 66, 172)]"
03b8fb899.jpg,"[(280, 531, 310, 649)]"
03ba79b0b.jpg,"[(641, 710, 680, 736), (573, 721, 610, 736)]"
03bdd6f06.jpg,"[(664, 61, 692, 246)]"
03bdeef4d.jpg,"[(100, 566, 114, 584)]"
03bdfd40f.jpg,"[(279, 56, 455, 341)]"
03c2530d8.jpg,"[(319, 117, 365, 174)]"
03c99ebbe.jpg,"[(15, 49, 36, 68), (649, 61, 672, 76), (369, 210, 403, 245), (588, 227, 605, 249), (232, 310, 245, 322), (276, 346, 297, 361), (124, 381, 139, 389), (207, 427, 222, 437), (88, 460, 105, 472)]"
03cc5e3d9.jpg,"[(493, 439, 509, 452)]"
03d4bafb1.jpg,"[(675, 37, 692, 66), (21, 66, 38, 119), (468, 114, 503, 150), (11, 275, 26, 327), (245, 295, 305, 377), (600, 322, 627, 383), (239, 549, 249, 584)]"
03d5d0d21.jpg,"[(575, 178, 589, 196), (337, 504, 354, 515)]"
03dc71fb4.jpg,"[(349, 22, 376, 142), (416, 110, 428, 136), (297, 199, 327, 206), (474, 217, 486, 235), (292, 220, 331, 231), (308, 234, 343, 244), (350, 283, 356, 299), (437, 593, 446, 605)]"
03dcecece.jpg,"[(291, 104, 344, 147), (36, 414, 144, 445), (0, 526, 15, 532)]"
03df281d2.jpg,"[(159, 496, 173, 525)]"
03df2fb1d.jpg,"[(504, 119, 577, 223)]"
03df5d0de.jpg,"[(374, 495, 534, 542)]"
03e2b09a3.jpg,"[(244, 42, 488, 210)]"
03e4c018c.jpg,"[(573, 487, 656, 538)]"
03e5315f3.jpg,"[(266, 142, 335, 175)]"
03e984e0d.jpg,"[(126, 555, 308, 689)]"
03ed3a56b.jpg,"[(320, 252, 331, 294)]"
03f00631b.jpg,"[(3, 282, 73, 435)]"
03f0dd9c4.jpg,"[(356, 102, 404, 125), (167, 460, 209, 533), (199, 465, 244, 528), (379, 572, 416, 619)]"
03f15ce94.jpg,"[(197, 175, 203, 187), (590, 269, 601, 277)]"
03f3ce23e.jpg,"[(580, 409, 590, 414)]"
03f71b758.jpg,"[(545, 6, 701, 182), (34, 110, 184, 262), (586, 516, 732, 656)]"
03fa746f0.jpg,"[(378, 2, 411, 78), (401, 134, 415, 160), (70, 168, 99, 246), (306, 342, 356, 429), (544, 428, 567, 453), (539, 457, 594, 539), (597, 580, 606, 587), (311, 584, 358, 666)]"
03fc4edcc.jpg,"[(80, 2, 166, 158)]"
03fd3664e.jpg,"[(358, 416, 386, 533)]"
040073f20.jpg,"[(200, 295, 208, 301), (202, 302, 211, 311), (202, 311, 212, 319), (202, 318, 213, 328), (203, 326, 213, 339), (208, 336, 217, 344)]"
040486ade.jpg,"[(645, 435, 714, 462), (477, 577, 523, 610), (624, 629, 663, 638), (14, 678, 49, 691)]"
0406e0a4b.jpg,"[(328, 444, 398, 602)]"
04070d798.jpg,"[(311, 383, 345, 414)]"
0408af083.jpg,"[(377, 686, 397, 703)]"
040d0634b.jpg,"[(631, 176, 639, 181), (763, 182, 768, 188), (311, 395, 316, 402)]"
0410b8f70.jpg,"[(37, 453, 77, 582)]"
0412a9ea6.jpg,"[(154, 76, 162, 97), (116, 160, 157, 241), (640, 222, 694, 400)]"
04143b1e1.jpg,"[(141, 596, 163, 616)]"
041577100.jpg,"[(742, 136, 764, 158), (307, 169, 344, 207), (369, 395, 450, 561), (538, 418, 554, 448), (247, 483, 263, 500), (232, 647, 269, 685)]"
0416b703b.jpg,"[(541, 0, 595, 86)]"
04179a1f4.jpg,"[(461, 605, 491, 621), (485, 610, 626, 645)]"
0418005be.jpg,"[(291, 6, 301, 16), (635, 174, 647, 183)]"
041924d18.jpg,"[(226, 13, 240, 25), (443, 423, 459, 436)]"
04195aa0f.jpg,"[(12, 257, 24, 267)]"
041a2e20d.jpg,"[(484, 572, 631, 763)]"
041f1c8e3.jpg,"[(711, 129, 719, 145)]"
0423ba943.jpg,"[(294, 589, 320, 658), (545, 643, 674, 703)]"
04251f1cf.jpg,"[(64, 0, 143, 219)]"
042837669.jpg,"[(549, 440, 561, 455)]"
0429119a9.jpg,"[(308, 509, 341, 538)]"
042c8028f.jpg,"[(599, 153, 610, 171), (570, 499, 593, 546)]"
042d2eba3.jpg,"[(86, 335, 120, 358)]"
042f26302.jpg,"[(134, 110, 209, 186), (273, 400, 312, 452), (50, 481, 91, 546)]"
04352e8ec.jpg,"[(82, 563, 156, 608)]"
0438460cf.jpg,"[(360, 506, 371, 525)]"
043bacca3.jpg,"[(555, 53, 589, 134)]"
043d8815e.jpg,"[(349, 284, 360, 304), (279, 494, 301, 529)]"
043e02ec8.jpg,"[(654, 74, 672, 91), (553, 109, 622, 172)]"
0445b541d.jpg,"[(230, 0, 237, 7), (158, 53, 169, 63), (43, 64, 49, 70), (282, 71, 287, 80), (68, 72, 79, 83), (188, 85, 196, 90), (0, 88, 8, 95), (179, 141, 190, 152), (132, 162, 143, 173), (13, 218, 22, 229), (416, 316, 427, 327), (232, 360, 237, 368), (288, 379, 299, 385), (205, 485, 218, 494), (565, 689, 575, 702)]"
044c3369e.jpg,"[(496, 454, 547, 480)]"
044d23efa.jpg,"[(423, 644, 435, 661), (437, 657, 445, 672), (443, 663, 453, 683), (442, 690, 453, 698)]"
044f666a6.jpg,"[(496, 147, 515, 165), (442, 191, 454, 205)]"
044f8bff1.jpg,"[(244, 14, 394, 259), (251, 538, 316, 619)]"
04522b8ff.jpg,"[(0, 531, 238, 670)]"
045266ab5.jpg,"[(437, 260, 504, 336)]"
04580387f.jpg,"[(190, 446, 235, 524)]"
045900cba.jpg,"[(506, 26, 520, 51), (484, 174, 497, 184)]"
0459c7d2a.jpg,"[(662, 8, 669, 14), (645, 13, 652, 21), (711, 21, 718, 28), (452, 28, 457, 33)]"
045fc73b2.jpg,"[(430, 264, 472, 388), (233, 499, 250, 541), (390, 508, 451, 669), (253, 608, 276, 632), (232, 692, 240, 704)]"
0460d0d12.jpg,"[(507, 357, 598, 485)]"
0465f98d7.jpg,"[(709, 666, 717, 675)]"
046b6ff8a.jpg,"[(227, 672, 332, 768)]"
046b79181.jpg,"[(404, 316, 411, 322)]"
04700c91b.jpg,"[(364, 256, 370, 264), (679, 404, 707, 445)]"
04702fb27.jpg,"[(685, 603, 708, 734)]"
0471e6fa0.jpg,"[(200, 318, 240, 348)]"
04724948f.jpg,"[(554, 104, 636, 227), (257, 346, 311, 422)]"
0472f2362.jpg,"[(489, 606, 691, 691)]"
0475be859.jpg,"[(272, 471, 280, 477)]"
0477eb86d.jpg,"[(349, 159, 356, 169), (286, 250, 293, 260)]"
047defb9c.jpg,"[(680, 65, 721, 92), (404, 418, 456, 472)]"
04823f766.jpg,"[(363, 432, 542, 553)]"
0482bb65a.jpg,"[(162, 163, 199, 222)]"
048643279.jpg,"[(292, 390, 362, 513)]"
04867fe84.jpg,"[(374, 376, 388, 413)]"
048bde741.jpg,"[(323, 400, 354, 419), (187, 421, 267, 482)]"
048c1ba2e.jpg,"[(276, 295, 285, 311)]"
048d63ea8.jpg,"[(262, 269, 329, 349), (309, 387, 404, 586)]"
048ebebb6.jpg,"[(130, 718, 140, 729), (20, 744, 35, 760)]"
0494df29a.jpg,"[(661, 642, 675, 657)]"
04958ce7f.jpg,"[(19, 0, 222, 188)]"
049c9e8c7.jpg,"[(319, 456, 381, 656), (4, 560, 17, 573)]"
049f9e4c8.jpg,"[(1, 393, 28, 422)]"
04a35eebb.jpg,"[(250, 334, 280, 347)]"
04a47a98e.jpg,"[(355, 92, 512, 135), (293, 704, 524, 768)]"
04a52d282.jpg,"[(239, 401, 263, 420)]"
04a628f65.jpg,"[(332, 640, 346, 652)]"
04a9e3a9a.jpg,"[(667, 128, 681, 147), (745, 160, 756, 165), (549, 237, 574, 250), (266, 284, 281, 291), (128, 396, 136, 403)]"
04aaf1822.jpg,"[(298, 14, 303, 27), (220, 176, 231, 193), (269, 432, 275, 441)]"
04ab33557.jpg,"[(267, 112, 286, 126), (19, 596, 78, 691)]"
04ac2e721.jpg,"[(80, 257, 253, 352), (587, 292, 768, 459), (755, 691, 768, 701)]"
04aec55a5.jpg,"[(79, 373, 223, 512)]"
04b0d8743.jpg,"[(457, 0, 549, 142)]"
04b0ffe5b.jpg,"[(256, 181, 343, 216), (562, 594, 625, 641)]"
04b169253.jpg,"[(523, 0, 568, 72)]"
04b2d8ac7.jpg,"[(720, 291, 743, 334)]"
04b96644a.jpg,"[(334, 643, 374, 733)]"
04bb8db51.jpg,"[(475, 276, 538, 445)]"
04bcd4622.jpg,"[(272, 572, 293, 600)]"
04bda9caa.jpg,"[(597, 492, 604, 502)]"
04be269c5.jpg,"[(473, 158, 483, 171)]"
04c038523.jpg,"[(291, 7, 309, 49)]"
04c7a627f.jpg,"[(563, 604, 589, 623), (560, 618, 597, 651), (553, 624, 565, 634), (600, 723, 618, 740)]"
04cc44704.jpg,"[(737, 350, 758, 368), (594, 469, 610, 492), (491, 712, 510, 721), (523, 747, 539, 765), (473, 756, 486, 768)]"
04d023cfc.jpg,"[(173, 1, 257, 65), (560, 52, 628, 152), (18, 174, 54, 242), (179, 394, 299, 458), (226, 702, 278, 740)]"
04d046420.jpg,"[(290, 718, 304, 737)]"
04d06cdf1.jpg,"[(735, 303, 746, 322)]"
04d124045.jpg,"[(44, 134, 59, 170)]"
04d33ebd4.jpg,"[(191, 169, 205, 186)]"
04d437dbf.jpg,"[(164, 0, 237, 193), (425, 88, 472, 184), (697, 285, 738, 445)]"
04d4cf71b.jpg,"[(512, 0, 679, 230)]"
04d84a019.jpg,"[(557, 283, 659, 448)]"
04d89d4cf.jpg,"[(304, 696, 319, 707)]"
04dcb931f.jpg,"[(361, 62, 387, 76), (308, 402, 358, 421), (655, 458, 684, 475), (170, 691, 461, 768)]"
04dd9eb99.jpg,"[(556, 271, 577, 308), (735, 275, 762, 294)]"
04de04966.jpg,"[(318, 259, 469, 416)]"
04e255396.jpg,"[(27, 288, 89, 315)]"
04e726188.jpg,"[(712, 228, 734, 268)]"
04e7626b1.jpg,"[(701, 553, 718, 570)]"
04eb281b0.jpg,"[(258, 219, 271, 233)]"
04ec88233.jpg,"[(581, 104, 598, 125), (442, 257, 508, 321), (96, 266, 182, 328), (614, 363, 639, 385), (338, 382, 397, 442), (450, 534, 502, 592), (640, 612, 687, 670), (151, 635, 197, 694)]"
04ef6825b.jpg,"[(92, 100, 97, 113), (309, 181, 315, 193), (719, 629, 726, 640)]"
04f188e77.jpg,"[(733, 454, 757, 474)]"
04f7f7c59.jpg,"[(377, 194, 417, 245)]"
04f979710.jpg,"[(484, 55, 506, 69), (481, 170, 527, 194)]"
04f997497.jpg,"[(439, 415, 488, 566)]"
04f9d656b.jpg,"[(480, 2, 491, 20), (494, 15, 506, 32)]"
0505379cf.jpg,"[(36, 384, 115, 503)]"
050562c13.jpg,"[(564, 14, 572, 20)]"
0505ba156.jpg,"[(647, 114, 700, 201)]"
050724be2.jpg,"[(345, 226, 471, 560)]"
050736d10.jpg,"[(675, 267, 699, 284), (707, 428, 724, 445), (631, 505, 644, 521)]"
0507753bd.jpg,"[(322, 553, 337, 570)]"
050d27f53.jpg,"[(322, 515, 364, 589)]"
0510a3765.jpg,"[(104, 11, 110, 21)]"
0513e60eb.jpg,"[(754, 63, 765, 78)]"
0515a1bd2.jpg,"[(86, 450, 121, 525)]"
051643460.jpg,"[(251, 417, 257, 424), (420, 453, 427, 466), (209, 470, 214, 476)]"
0518dabd3.jpg,"[(588, 0, 631, 128)]"
05201af27.jpg,"[(0, 26, 139, 147), (157, 210, 402, 444)]"
05224fdcd.jpg,"[(448, 373, 608, 469)]"
0525e909c.jpg,"[(0, 28, 105, 81)]"
0528f0737.jpg,"[(0, 334, 243, 518), (705, 552, 728, 618)]"
0534be6bb.jpg,"[(529, 147, 544, 171)]"
0535e1a6c.jpg,"[(205, 626, 252, 666)]"
053af8581.jpg,"[(545, 0, 627, 88)]"
053b2aee5.jpg,"[(234, 172, 242, 190)]"
054023d3d.jpg,"[(92, 79, 116, 123)]"
05405608c.jpg,"[(33, 544, 43, 568)]"
0540b9975.jpg,"[(63, 242, 243, 529)]"
05417a156.jpg,"[(573, 277, 584, 299)]"
0542423b0.jpg,"[(447, 175, 548, 232), (496, 288, 576, 342), (219, 338, 249, 409), (237, 422, 245, 451), (263, 613, 305, 745)]"
054509274.jpg,"[(726, 42, 744, 50)]"
0546d5473.jpg,"[(7, 542, 32, 622), (9, 572, 12, 583)]"
0546ddce6.jpg,"[(715, 54, 725, 66), (292, 153, 302, 172)]"
054b37244.jpg,"[(717, 370, 764, 410)]"
054fadf93.jpg,"[(174, 172, 189, 187), (219, 210, 225, 214)]"
0550b8734.jpg,"[(293, 453, 333, 582)]"
055375a33.jpg,"[(496, 0, 590, 71), (60, 69, 151, 131)]"
055947f53.jpg,"[(657, 2, 706, 153), (380, 557, 441, 755)]"
055a31db4.jpg,"[(714, 33, 754, 50), (497, 108, 520, 123), (425, 182, 438, 200), (651, 245, 676, 257), (459, 351, 518, 385), (736, 406, 767, 432), (356, 577, 394, 616), (607, 708, 643, 723)]"
055baa095.jpg,"[(274, 342, 286, 370)]"
055ceb1c0.jpg,"[(498, 429, 550, 462)]"
055e781a1.jpg,"[(362, 304, 536, 628), (512, 628, 520, 634), (92, 635, 178, 768)]"
0563e97b2.jpg,"[(306, 512, 403, 633)]"
05646aa3b.jpg,"[(722, 455, 732, 488), (323, 503, 376, 538)]"
0564b16e7.jpg,"[(632, 676, 672, 730)]"
0565dd193.jpg,"[(58, 243, 81, 290)]"
05669a02a.jpg,"[(284, 551, 295, 570)]"
056808b7d.jpg,"[(171, 485, 178, 488), (438, 556, 447, 564), (425, 612, 431, 620), (658, 614, 668, 620), (129, 615, 140, 621), (515, 616, 525, 624), (205, 662, 214, 667), (355, 672, 364, 678), (355, 684, 364, 690), (705, 684, 716, 693), (176, 712, 186, 720), (331, 743, 340, 752)]"
05681e655.jpg,"[(158, 517, 159, 518), (160, 518, 161, 519), (157, 519, 158, 520), (162, 519, 163, 520), (164, 520, 165, 521), (156, 521, 157, 522), (166, 521, 167, 522), (170, 526, 175, 531), (164, 527, 165, 528), (166, 528, 167, 529), (168, 529, 169, 530), (138, 537, 152, 550)]"
056949650.jpg,"[(584, 634, 693, 768)]"
056d17e5c.jpg,"[(33, 32, 118, 122), (368, 192, 420, 296)]"
056eb5f50.jpg,"[(591, 225, 768, 374)]"
0570217ba.jpg,"[(240, 723, 249, 727)]"
0571f84bb.jpg,"[(636, 442, 678, 526)]"
0571fae26.jpg,"[(719, 6, 729, 18), (748, 69, 763, 83), (735, 498, 742, 505)]"
05730c54e.jpg,"[(218, 151, 283, 249), (204, 331, 216, 353)]"
05753a9b1.jpg,"[(151, 42, 158, 55)]"
0577d2780.jpg,"[(644, 146, 700, 229)]"
057836607.jpg,"[(261, 322, 326, 360), (198, 369, 208, 376)]"
05799103a.jpg,"[(155, 146, 202, 346)]"
057a98723.jpg,"[(170, 354, 256, 400)]"
057acf4ce.jpg,"[(208, 70, 382, 171)]"
057d78b28.jpg,"[(172, 95, 183, 109), (125, 273, 138, 287)]"
057e1aa95.jpg,"[(106, 561, 129, 597)]"
057e90bcf.jpg,"[(317, 507, 421, 740)]"
0580b46cf.jpg,"[(474, 181, 509, 260)]"
0586bf2da.jpg,"[(227, 250, 235, 271)]"
0586cc7eb.jpg,"[(586, 89, 643, 321), (0, 176, 96, 534)]"
0588694f2.jpg,"[(692, 70, 768, 190), (35, 431, 83, 500), (339, 525, 382, 595)]"
058a7bd3a.jpg,"[(527, 382, 577, 551)]"
058aaa3de.jpg,"[(525, 483, 552, 572)]"
058d4d161.jpg,"[(650, 655, 744, 746)]"
058d7728f.jpg,"[(196, 0, 414, 167), (272, 2, 325, 51), (5, 745, 52, 768)]"
0590d2432.jpg,"[(724, 513, 731, 527), (529, 538, 541, 557)]"
05962e3a0.jpg,"[(363, 687, 415, 729)]"
0596d36fa.jpg,"[(0, 10, 196, 218), (0, 97, 129, 240)]"
059805048.jpg,"[(687, 0, 736, 63)]"
059906139.jpg,"[(664, 185, 678, 201)]"
059a4294e.jpg,"[(454, 20, 471, 39), (251, 204, 283, 243)]"
059aa33cd.jpg,"[(54, 470, 63, 485)]"
059b54ca1.jpg,"[(136, 172, 147, 186), (646, 196, 660, 204), (39, 296, 50, 308), (61, 349, 71, 363), (15, 403, 26, 419)]"
059d3d9f8.jpg,"[(728, 175, 734, 182), (713, 296, 728, 313), (691, 411, 710, 432), (666, 493, 678, 509), (566, 570, 575, 577), (577, 648, 584, 654), (646, 728, 651, 737), (657, 728, 663, 738)]"
059dc34ed.jpg,"[(11, 19, 26, 71), (245, 39, 305, 121), (600, 66, 627, 127), (239, 293, 249, 328), (549, 559, 569, 603), (130, 694, 174, 748)]"
059f03c16.jpg,"[(727, 358, 768, 437)]"
05a6cbc54.jpg,"[(59, 327, 83, 369)]"
05af6d6c4.jpg,"[(104, 229, 135, 260)]"
05b5e6075.jpg,"[(589, 400, 599, 407)]"
05bb9d3bf.jpg,"[(24, 387, 34, 394)]"
05bbed8e3.jpg,"[(126, 307, 157, 350)]"
05be1ba64.jpg,"[(617, 433, 683, 535)]"
05bf3db82.jpg,"[(416, 444, 433, 470)]"
05bfb38e4.jpg,"[(61, 498, 67, 509)]"
05c008754.jpg,"[(305, 357, 326, 373), (417, 387, 434, 410), (23, 488, 33, 498)]"
05c3ad8c5.jpg,"[(407, 295, 455, 338), (368, 328, 384, 342)]"
05c415425.jpg,"[(588, 10, 596, 16), (619, 456, 624, 471)]"
05c763f32.jpg,"[(56, 700, 141, 738)]"
05c8b3c76.jpg,"[(408, 203, 492, 282)]"
05c929e38.jpg,"[(99, 64, 103, 73), (463, 734, 468, 743)]"
05cd39f22.jpg,"[(465, 34, 472, 41), (427, 84, 435, 91), (448, 94, 455, 100)]"
05ce5375d.jpg,"[(333, 69, 341, 84), (591, 481, 768, 630)]"
05d45dfc0.jpg,"[(35, 383, 281, 623)]"
05d523c71.jpg,"[(0, 142, 58, 209), (628, 456, 707, 584), (127, 571, 184, 658)]"
05d5d3d93.jpg,"[(10, 0, 45, 29)]"
05d7cebaa.jpg,"[(494, 493, 501, 502)]"
05db01914.jpg,"[(429, 0, 476, 205)]"
05db4e212.jpg,"[(424, 226, 440, 243)]"
05dc37b52.jpg,"[(378, 177, 409, 267)]"
05e2f5b38.jpg,"[(389, 0, 491, 43)]"
05e366388.jpg,"[(5, 261, 9, 266)]"
05e774368.jpg,"[(416, 0, 470, 43), (406, 1, 440, 33), (548, 111, 605, 166), (409, 610, 422, 633)]"
05ec547c3.jpg,"[(564, 147, 595, 184)]"
05ed6824c.jpg,"[(613, 514, 622, 527)]"
05ed76502.jpg,"[(263, 169, 501, 319), (266, 404, 321, 444)]"
05eeb2407.jpg,"[(738, 19, 762, 60), (139, 380, 150, 424)]"
05ef64e32.jpg,"[(109, 517, 251, 706)]"
05ef7a103.jpg,"[(728, 235, 736, 249), (719, 262, 729, 274), (748, 325, 763, 339), (736, 753, 742, 761)]"
05f22bde3.jpg,"[(553, 6, 613, 92)]"
05f4eef7e.jpg,"[(392, 156, 407, 161), (187, 449, 197, 459)]"
05f630168.jpg,"[(578, 307, 589, 340)]"
05f7b2d53.jpg,"[(709, 89, 724, 114)]"
05f96f01a.jpg,"[(580, 115, 600, 124), (624, 131, 696, 169), (15, 250, 48, 310)]"
05fa17552.jpg,"[(66, 258, 81, 277), (108, 632, 121, 647)]"
05faca20c.jpg,"[(97, 515, 126, 529)]"
05fd1792a.jpg,"[(534, 167, 592, 246)]"
05ff6cbb8.jpg,"[(589, 30, 608, 73), (726, 119, 756, 184), (696, 215, 720, 256)]"
06027d442.jpg,"[(489, 483, 508, 506)]"
0603dff84.jpg,"[(586, 7, 666, 133), (279, 622, 368, 665)]"
060e35f8b.jpg,"[(33, 495, 45, 503)]"
060ea266e.jpg,"[(27, 64, 102, 119), (115, 256, 197, 299), (50, 480, 127, 545), (428, 607, 636, 768)]"
060f58997.jpg,"[(333, 133, 396, 237), (701, 304, 752, 391), (517, 604, 589, 672)]"
060f6b2e0.jpg,"[(599, 97, 618, 179), (563, 549, 584, 647)]"
061047ae0.jpg,"[(176, 15, 342, 220)]"
06136508c.jpg,"[(291, 127, 537, 367)]"
061680e6f.jpg,"[(163, 750, 172, 768)]"
0618dc91e.jpg,"[(135, 255, 145, 273)]"
061c019fc.jpg,"[(204, 504, 222, 518)]"
061c9c7d6.jpg,"[(49, 103, 57, 108), (228, 212, 235, 217), (132, 714, 146, 719)]"
061df5eb2.jpg,"[(213, 98, 234, 143)]"
0620b94cf.jpg,"[(488, 54, 501, 66), (532, 90, 553, 105), (380, 125, 395, 133), (463, 171, 478, 181), (344, 204, 361, 216), (218, 205, 255, 231)]"
06210334e.jpg,"[(123, 140, 136, 160)]"
062216423.jpg,"[(102, 252, 244, 485)]"
0627701c0.jpg,"[(29, 522, 54, 609), (33, 674, 58, 763)]"
0628fa06d.jpg,"[(649, 621, 681, 645)]"
063168ef7.jpg,"[(326, 536, 489, 768)]"
0638ae9ab.jpg,"[(295, 266, 311, 288), (283, 524, 297, 546)]"
0638f1bf9.jpg,"[(621, 577, 673, 650)]"
0639f0cef.jpg,"[(606, 120, 619, 139)]"
063a67ad2.jpg,"[(740, 147, 759, 166)]"
063c4aa67.jpg,"[(684, 131, 700, 150), (710, 169, 762, 239), (384, 356, 401, 372), (0, 532, 146, 640)]"
063de49ca.jpg,"[(631, 716, 653, 728)]"
063e5628f.jpg,"[(450, 589, 511, 682)]"
063ff9fb6.jpg,"[(329, 91, 391, 137)]"
064121a97.jpg,"[(545, 120, 558, 172), (698, 156, 727, 204), (341, 202, 395, 284), (28, 359, 39, 386)]"
064bd150a.jpg,"[(348, 72, 412, 173)]"
064d2af65.jpg,"[(323, 406, 343, 425)]"
06573fb73.jpg,"[(103, 450, 281, 572)]"
0658e6598.jpg,"[(694, 291, 699, 304), (13, 421, 168, 543), (438, 485, 584, 629)]"
0659a4a18.jpg,"[(569, 0, 590, 32)]"
065b06bb3.jpg,"[(248, 584, 257, 600)]"
065c784db.jpg,"[(110, 248, 218, 538)]"
065e5494a.jpg,"[(114, 662, 137, 733)]"
06656999e.jpg,"[(385, 614, 419, 692), (347, 711, 371, 757)]"
066a1a921.jpg,"[(625, 44, 655, 139)]"
066c4f75e.jpg,"[(23, 319, 52, 341), (712, 585, 735, 611)]"
06703fd16.jpg,"[(461, 349, 491, 365), (485, 354, 626, 389)]"
06708ffd7.jpg,"[(497, 255, 523, 295), (513, 359, 558, 433)]"
0670ff35c.jpg,"[(244, 82, 266, 101)]"
0673b2461.jpg,"[(545, 233, 619, 300), (542, 530, 619, 593)]"
0678d581b.jpg,"[(364, 261, 405, 305)]"
067b52dab.jpg,"[(78, 122, 91, 143)]"
0683847d6.jpg,"[(257, 423, 262, 430)]"
0683a8b3d.jpg,"[(392, 439, 460, 574)]"
06845b0df.jpg,"[(701, 148, 716, 160)]"
0688904ce.jpg,"[(58, 579, 90, 593), (150, 739, 180, 757)]"
068b906b8.jpg,"[(364, 618, 377, 631)]"
068e7e7eb.jpg,"[(382, 334, 402, 347)]"
06915a6ca.jpg,"[(138, 175, 150, 189), (23, 220, 31, 229), (90, 220, 97, 231), (38, 226, 45, 240), (53, 281, 59, 293)]"
069209911.jpg,"[(648, 156, 663, 161), (443, 449, 453, 459)]"
0694e242a.jpg,"[(356, 293, 364, 302)]"
06965926a.jpg,"[(652, 580, 659, 594)]"
0697b639a.jpg,"[(291, 656, 303, 678)]"
069813b2d.jpg,"[(43, 5, 59, 26), (522, 359, 539, 380)]"
06981d72f.jpg,"[(498, 319, 509, 334)]"
069cce01e.jpg,"[(145, 654, 190, 691)]"
06a16c3fe.jpg,"[(236, 79, 320, 225)]"
06a378369.jpg,"[(497, 391, 507, 397)]"
06a47ffc2.jpg,"[(625, 474, 649, 498)]"
